2004.12.08	god	보통날	보통날	발라드	박진영	박진영	아침이면 일어나 창을 열고 상쾌한 공기에 나갈 준비를 하고 한 손엔 뜨거운 커피 한 잔을 든 채 만원버스에 내 몸을 싣고 귀에 꽂은 익숙한 라디오에선 사람들의 세상 사는 즐거운 사연 들으면서 하루가 또 시작되죠 화사하게 빛나는 햇살이 반겨주네요 Oh 어떡하죠 나 그대를 잊고 살아요 Oh 미안해요 나 벌써 괜찮은가봐요 잊지 못할 사랑이라 생각했었는데 잊혀져가네요 어느새  어떻게 간지 모르는 하루 해가 저물때쯤 울리는 친구들의 전화 나오라고 하루 산 얘기 회사 얘기 새로 만난 여자들 데이트 얘기 웃긴 얘기 지나치는 여자들 바라보기 TV 에 나오는 스포츠 경기에 목숨을 걸고 덤벼들면서 밥값 내기 시간이 가는 줄도 모른 체 떠들다 지쳐서 돌아오니 이런 어느새 새 벽2시 자 자 야겠지 친구들이 오늘했던 얘기 떠올리면 자꾸 웃음이 나와 웃으면서 누워 있으면 잠이 와 Oh 어떡하죠 나 그대를 잊고 살아요 Oh 미안해요 나 벌써 괜찮은가봐요 잊지 못할 사랑이라 생각했었는데 잊혀져가네요 어느새 우리 노랠 들어도 눈물이 나질 않고 네 소식을 들어도 미소가 흘러나오죠 괜찮은 거죠 날 버린 그대 잊어도 되죠 근데 왜 자꾸 이러면 안되는 것만 같은지 미안해 너무나 이렇게 쉽게 잊어서 미안해 내가 했던 말들 못지켜서 하지만 너무 힘들어서 널 더 이상 간직하고 살 수가 없었어 용서해줘 영원히 사랑할 거라고 약속했던 말 돌아선 네 등 뒤에다 맹세했던 말 마지막 날 혼자 울면서 다시는 내가 살아갈 그 날이 끝까지 마음 속에 널 간직할 결심을 한지 얼마 되지도 않았는데 너를 모두 지워버린 내가 너무 미울 거야 그래 정말 내가 약속을 모두 어긴 거야 그러니 용설 빌어 나도 이런 내가 싫어 널 잊어버린 기억마저 잊었어 아무렇지 않은 듯이 마치 사랑한 적이 없는 듯이 보통날이네요 어느새
2001.11.15	god	니가 있어야 할 곳	Chapter 4	댄스	박진영, 배진렬	박진영	Like this yall to the break of down do you feel me every body come on Like this yall to the break of down do you feel me every body come on Like this yall to the break of down do you feel me every body come on Like this yall to the break of down 그냥 feel me every body come on 니가 나에게 안녕이라고 말하던 날 다른 남자가 생겼다고 말하던 날 널 말리는 날 붙잡던 날 뿌리치고 돌아서는 너를 보며 어느 날 니가 다시 돌아올지도 모른다는 생각이 들었지만 난 그래도 그러면 안되지 나를 이렇게까지 아프게 하며 애써 떠나는 널 보니 정말 사랑하나 했어 나는 그때 니가 돌아서던 그때 정말 너의 행복을 빌었어 근데 이제 와 이렇게 이런 모습으로 내게 나타나면 어떡해 내 맘 아프게 날 떠났으면 버렸으면 그 사람과 행복해야 하잖아 왜 이렇게 바보같이 울고있어 내가 가지말랬잖아 어서 내게 돌아와 어서 여기 내 곁으로 돌아와 니가 있어야 할 곳은 여기야 다시 내게 돌아와 지금 그 남자는 너를 잘 몰라 너를 이해하는 사람은 나 뿐야 Like this yall to the break of down do you feel me every body come on Like this yall to the break of down do you feel me every body come on Like this yall to the break of down do you feel me every body come on Like this yall to the break of down 그냥 feel me every body come on yeah let me show you how's feel any goes a little some like this go out 이렇게 될 줄 알았으면 보내지 않았지 아니 알았어도 할 수 없이 보냈겠지 니가 원하는 거라면 난 다 해 줬으니까 너만 행복하다면 그걸로 됐으니까 보낸거야 그래서 보낸거야 바보야 그런데 이게 뭐야 이게 다야 내가 보고싶어 했던 네 모습은 이런게 아니야 이럴 줄 알았으면 너를 안 보냈단 말야 날 떠났으면 버렸으면 그 사람과 행복해야 하잖아 왜 이렇게 바보같이 울고있어 내가 가지 말랬잖아 어서 내게 돌아와 어서 여기 내 곁으로 돌아와 니가 있어야 할 곳은 여기야 다시 내게 돌아와 지금 그 남자는 너를 잘 몰라 너를 이해하는 사람은 나 뿐야 어서 내게 돌아와 어서 여기 내 곁으로 돌아와 니가 있어야 할 곳은 여기야 다시 내게 돌아와 지금 그 남자는 너를 잘 몰라 너를 이해하는 사람은 나 뿐야 어서 내게 돌아와 어서 여기 내 곁으로 돌아와 니가 있어야 할 곳은 여기야 다시 내게 돌아와 지금 그 남자는 너를 잘 몰라 너를 이해하는 사람은 나 뿐야 Like this yall to the break of down do you feel me every body come on Like this yall to the break of down 그냥 feel me every body come on
1999.11.25	god	애수(哀愁)	Chapter 2	댄스	유건영	박진영	난 아직도 그대를 잊지 못해 오늘도 그댈 찾아 이 거리를 헤매 난 아직까지 그대만을 원해 다른 사랑을 하지 못해 세상 모든 곳 그대가 있을 만한곳 모두 뒤져봐도 그대를 찾지 못했어 그대는 어딨는 거야 왜 날날 떠나간 거야 내말 안 들리는 거야 내가 널 찾는걸 모르는거야 그런 거야 아니면 나를 만나면 안 될 이유라도 있는 거야 그러면 좋아 내가 널 이렇게 목놓아 부르지 않게 한번만이라도 잠깐만이라도 내 앞에 나타나 줘 꿈속에서라도 나를 봐 조금씩 무너지는 내 모습을 봐 널 찾아 헤매이는 난 지금 힘들어 니가 보고 싶어 니가 날 떠난 그 직후부터 난 아직도 그대를 잊지 못해 오늘도 그댈 찾아 이 거리를 헤매 난 아직까지 그대만을 원해 다른 사랑을 하지 못해 우린 행복했어 정말 행복했어 세상 누구보다 예쁜 사랑을 했어 처음 만난 그 순간 하늘에서 예쁜 눈을 뿌려줬어 마치 한 장면의 영화처럼 너무 아름다운 너와 내가 눈이 맞았었지 움직일 수 없었지 그렇게 우리의 사랑은 시작되었지 그리고 나서 우리는 예쁜 그림을 그리는 꼬마 아이들처럼 그 눈빛처럼 맑고 맑은 유리구슬처럼 투명한 사랑을 만들어 갔어 꿈을 꾸며 함께 미래를 그려봤어 그러다 그녀가 사라졌어 한마디 말도 없이 그렇게 그렇게 내곁을 떠났어 난 아직도 그대를 잊지 못해 오늘도 그댈 찾아 이 거리를 헤매 난 아직까지 그대만을 원해 다른 사랑을 하지 못해 제발 돌아와 내말 안 들려 어서 나타나 나 지금 흔들려 나를 잡아 줘 나를 붙잡아 줘 어서 하루가 다르게 무너지는 날 일으켜 줘 너는 나를 잘 알잖아 난 너밖에 없잖아 니가 없으면 아무 것도 못한다는 걸 알잖아 왜 그래 도대체 왜 이래 대체 왜 이렇게 날 자꾸만 힘들게 해 니가 어디 있든 어디서 무얼 하든 누구와 있었든 그 이유가 무엇이든 아무 것도 묻지 않을게 넌 돌아오기만 하면 돼 난 그전엔 그날이 오기 전에 어쩔 수 없어 난 이렇게 밖엔 살아갈 수 없어 너만을 기다리며 멈출 수 없어 널 찾아 헤매이며 ah girl No I can't live without you everything I see it reminds me of you My heart is so cold Please come back to me 난 아직도 그대를 잊지 못해 오늘도 그댈 찾아 이 거리를 헤매 난 아직까지 그대만을 원해 다른 사랑을 하지 못해
1999.01	god	어머님께	Chapter 1	발라드	박진영	박진영	어머니 보고싶어요 어려서부터 우리집은 가난했었고 남들 다하는 외식 몇번 한적이 없었고 일터에 나가신 어머니 집에 없으면 언제나 혼자서 끓여 먹었던 라면 그러다 라면이 너무 지겨웠어 맛있는것 좀 먹자고 대들었었어 그러자 어머님은 마지못해 꺼내신 숨겨두신 비상금으로 시켜주신 자장면 하나에 너무나 행복했었어 하지만 어머님은 왠지 드시질 않았어 어머님은 자장면이 싫다고 하셨어 어머님은 자장면이 싫다고 하셨어 야이야아아 그렇게 살아가고 그렇게 후회하고 눈물도 흘리고 야이야아아 그렇게 살아가고 너무나 아프고 하지만 다시 웃고 중학교 일학년때 도시락 까먹을 때 다 같이 함께 모여 도시락 뚜껑을 열었는데 부잣집 아들 녀석이 나에게 화를 냈어 반찬이 그게 뭐냐며 나에게 뭐라고 했어 창피해서 그만 눈물이 났어 그러자 그녀석은 내가 운다며 놀려댔어 참을 수 없어서 얼굴로 날아간 내 주먹에 일터에 계시던 어머님은 또 다시 학교에 불려오셨어 아니 또 끌려오셨어 다시는 이런 일이 없을거라며 비셨어 그 녀석 어머님께 고개를 숙여 비셨어 우리 어머니가 비셨어 야이야아아 그렇게 살아가고 그렇게 후회하고 눈물도 흘리고 야이야아아 그렇게 살아가고 너무나 아프고 하지만 다시 웃고 아버지 없이 마침내 우리는 해냈어 마침내 조그만 식당을 하나 갖게 됐어 그리 크진 않았지만 행복했어 주름진 어머님 눈가에 눈물이 고였어 어머니와 내 이름에 앞 글자를 따서 식당 이름을 짓고 고사를 지내고 밤이 깊어가도 아무도 떠날줄 모르고 사람들의 축하는 계속되었고 자정이 다 돼서야 돌아갔어 피곤하셨는지 어머님은 어느새 깊이 잠이 들어 버리시고는 깨지 않으셨어 다시는 난 당신을 사랑했어요 한번도 말을 못했지만 사랑해요 이젠 편히 쉬어요 내가 없는 세상에서 영원토록 야이야아아 그렇게 살아가고 그렇게 후회하고 눈물도 흘리고 야이야아아 그렇게 살아가고 너무나 아프고 하지만 다시 웃고 야이야아아 그렇게 살아가고 그렇게 후회하고 눈물도 흘리고 야이야아아 그렇게 살아가고 너무나 아프고 하지만 다시 웃고
2000.04.14	문차일드	Summer Couple (태양은 가득히)	Delete	댄스	윤일상	강은경	오래전에 잠시 스쳐간 꿈결처럼 멀어진 기억 그 모습도 지금은 희미해졌지만 친구들과 함께 찾았던 여름날의 어느 바닷가 그녀와 난 운명처럼 느낌이 왔어 첫 키스의 짜릿한 순간 하늘 아래 태양은 가득히 영화속의 한 장면처럼 남겨둔 추억 또 다시 오랜만에 찾아온 해변에는 변한게 없고 손짓하는 파도만이 날 반겼을 뿐 새 하얀 모래위에 쓸쓸히 새겨놓은 그녀의 이름 내일이면 모두 흔적없이 지워지고 없겠지 지나가는 여자들마다 곁눈질로 훔쳐보면서 어떠냐고 내게 물어오는 친구들 전부 다들 잘 빠진 몸매 누가봐도 근사하지만 어쩐지 난 혼자 있고 싶은 마음뿐 어딘가에 지금 그녀도 와 있을 것 같다는 생각에 자꾸만 난 그녀를 찾아 둘러보게 돼 또 다시 오랜만에 찾아온 해변에는 변한게 없고 손짓하는 파도만이 날 반겼을 뿐 새 하얀 모래위에 쓸쓸히 새겨놓은 그녀의 이름 내일이면 모두 흔적없이 지워지고 영원히 저 바다는 그렇게 말없이 지키고 있겠지 수많은 연인들이 남기고 간 추억 아직도 이맘때면 아련하게 떠오르는 지난날 그녀는 내가 있었단 걸 기억이나 하는지
2001.05.11	문차일드	사랑하니까	Moon Child 2집	록/메탈	Papertonic	강은경	들리지 않아도 나에게 하고픈 니 얘길 다 알아 늘 내가 걱정돼 한숨만 내쉬며 행복을 바라겠지 차라리 너를 하얗게 잊어내며 좋은 사람 만나라고 하고 싶겠지 널 위해서라면 전부터 넌 세상에 없었던 사람이 되길 빌잖아 어떻게 아냐고 그렇게 내가 비니까 멀리 있지만 아마도 우린 같을 테니까 허락된 인연은 다 하고 말았지만 아직도 너와 난 하나라고 느껴질 만큼 사랑하니까 보이지 않아도 지금 넌 어떻게 지낼지 다 알아 왜 사는지 조차 그 이유 모른 체 또 하룰 보냈겠지 누굴 만나도 그 어디에 있어도 마음은 늘 같은 곳을 향해 있겠지 애써 참지만 서글픈 노래라도 들리면 넌 그만 울고 말거야 어떻게 아냐고 그렇게 내가 사니까 멀리 있지만 아마도 우린 같을 테니까 닿을 수 없는 곳에 슬픔이어도 이렇게 헤어져도 우린 사랑하니까 슬퍼하지마 함께 할 내가 없음을 난 니가 되고 넌 내가 되어 살면 되잖아 마음으로 이미 서로를 가진거야 저 하늘마저도 그것만은 어쩔 수 없게 사랑하니까
2000.04.14	문차일드	귀천 (歸天)	Delete	록/메탈	양정승	이현규	살아있는 나 때문에 울고 있지는 않니 하루가 다르게 야위어 가는 내가 널 아프게 할까 두려워 보고 있니 니가 보고싶어 지쳐가는 나의 모습을 너 몰래 가슴으로 삼킨 눈물 때문에 어느새 나의 영혼까지 멍이 들었어 날 데려가줘 너 있는 그 곳으로 그리워 너를 부르면 내 꿈에 찾아와 더 이상 세상에 아무 미련 없어 내 눈을 고이 감겨줘 나 잠이 든 후에  널 가슴속에 묻고서 한순간도 편한날이 없어 너의 흔적 때문에 난 자신이 없어 니가 없는 하루하루가 이젠  모른척해 너무 놀라지도 마 나 이제 너를 따라서 먼길을 가려고해 어렵게 선택한 거야 나의 손을 잡아 새벽이 오기전에는 떠날 수 있도록
2001.05.11	문차일드	Always For You	Moon Child 2집	록/메탈	김도형	채지오	이제 난 알것같아 슬픈 너의 뒷모습 지난 사랑이 아파 너 울고 있니 아직 아픈거니 내게로 기대면 돼 늘 니곁에 너만을 위한 내 사랑을 봐 니곁에 있어 행복한 나를 봐 널 사랑하기에 널 위해 날 다 포기할수 있어 니 아픈 마음 나로 인해서 행복해질수 있다면 그땐 나를 안아줘 너의 사랑되기위해 혼자 흘렸던 내 눈물이 행복할 수 있게 넌 부족하겠지만 너의 그때 그 사람보다 더 사랑받지 못하겠지만 너를 지켜줄께 나 이전 니 추억까지 사랑하긴 내가 힘이들어 울고있지만 너 하나만을 원하는 내맘 널 사랑하기에 널 위해 날 다 포기할수 있어 니 아픈 마음 나로 인해서행복해질수 있다면 그땐 나를 안아줘 너의 사랑되기위해 혼자 흘렸던 내 눈물이 행복할 수 있게 행복할 수 있게
2000.04.14	문차일드	모노드라마	Delete	록/메탈	양정승	이현규	난 아주 오래전부터 널 바라보고 있는데 내 맘을 왜 몰라주니 날 그저 편한 친구로 생각하는 너였기에 가까이 갈 수가 없어 날 어떻게 생각하냐고 모른척 물어보고 싶지만 그러면 내가 부담스러워 혹시 멀어질까 두려웠지 불꺼진 창가에 서서 한참을 서성이다가 오늘도 어제처럼 돌아왔지만 내일의 행복을 위해 사랑을 아껴둔거야 너의 곁엔 항상 내가 있어 Love you  언제나 니 앞에 서면 떨리는 가슴속으로 사랑을 숨겨야했지 늘 어색한 우정때문에 혼자만의 고민으로 애태웠지만 이제는 모두 말하고 싶어 너를 사랑하고 있었다고 맘에도 없는 우정을 자꾸만 강요하지마 난 지금 우정보단 사랑을 원해 바보야 왜 넌 내맘을 그렇게 모르는 거야 내안의 사랑은 바로 너란 걸 어려운 선택이지만 연인처럼 내게로 다가와 힘들었던만큼 너를 위해 난 노력할테니 조금씩 천천히 내게로 다가와 불꺼진 창가에 서서 한참을 서성이다가 오늘도 어제처럼 돌아왔지만 바보야 왜 넌 내맘을 그렇게 모르는 거야 내 사랑은 바로 너뿐인데
2001.05.11	문차일드	공유	Moon Child 2집	록/메탈	Papertonic	이승호	너는 나의 친구 그녀 나의 사랑 그러기만 바랬어 나는 너의 친구 그녀 너의 사랑 어떡하면 좋겠어. 이럴수는 없잖아 어쩔수도 없잖아 나 아니면 사랑 선택할 수 밖에는... 처음 만날 날도 고백했던 날도 같은날 이였더군 셋이 만난 날도...따로 만난 날도 거의 비슷하더군 양보할 순 없겠어? 그럴 수는 없다고? 그렇다면 말야... 해답은 딱 하나뿐.. 넌 나의 오랜 친구라서 버릴 수는 없고 운명같은 그녈 놓칠순 없어 그렇다면 중요한 건 너와 내가 아냐 너와 날 선택하는 건 그녀뿐이야 누가 더 좋아? 유치하게 물어볼 순 없잖아 참 그렇지... 아직도 그녀는 이 사실을 모르잖아 어쩌면 그녀... 선택할 수 없을만큼 너와나..둘 모두 사랑하고있는지 몰라  이럴수도 없고 저럴수도 없어 너무 답답하잖아 우정이나 사랑. 사랑이나 우정포기도 못하겠어 너하나 때문에 괴롭기만한데 포기하자니깐 너무 억울한데 제발 말좀해봐 뭐라 말좀해봐 그 아니면 나라고..  나를 선택해도 너를 선택해도 가슴 아플거라면 그녈 위해서라도 우릴 위해서도 행복할 순 없잖아 양보할 순 없겠어? 나 다시 한번 묻겠어 그렇다면 말야... 해답은 딱 하나뿐..  넌 나의 오랜 친구지만 정말 나완 달라 그래서 더 잘된 건지도 몰라 그녈 만나 무얼 할지 미리 정하기야 영화도 밥을 먹어도 서로 다른 것...  하지만 그녀... 죄책감은 들지않게 해야 해. 널 만나도 내 생각안나게 너 하나만 바라보게... 언젠가 그녀... 누구라도 선택하면 그땐 두말없이 쿨 하게 물러 나기로해.  언젠가 그녀... 누구라도 선택하면 그땐 두말없이 쿨 하게 물러 나기로해.  정말 쿨하게 물러나기로 해.
2001.05.11	문차일드	내 그늘 안에서	Moon Child 2집	록/메탈	Papertonic	강은경	더 얼마나 멀리 날아가서야 네가 있던 이 곳이 그리워지게 될까 더 얼마나 모진 비를 맞아야 너의 작은 그늘이 참 편안했던 걸 알게 될까 너의 꿈을 위해 내가 짐이 되버린 거라면 나 방해 안될게 꼭 행복하기를 바래 저 먼훗날 너 원하는 그 모든걸 다 가졌어도 어딘가 마음 한구석이 허전해 올 땐 다시 돌아와 내 그늘 안에 지친 날개를 접고 쉬렴 항상 같은 자리에 나는 머물러 있을테니 너 스스로 깨닫기만을 바래 소중한게 무언지 우리가 세상을 사는 동안 너의 꿈을 위해 내가 짐이 되버린 거라면 나 방해 안될게 꼭 행복하기를 바래 저 먼 훗날 너 원하는 그 모든걸 다 가졌어도 어딘가 마음 한구석이 허전해 올땐 다시 돌아와 내 그늘 아래 외로운 가슴 기대 쉬렴 보낸 날의 미소로 돌아온 너를 맞아 줄거야 내게로 돌아와 내 그늘안에 지친 날개를 접고 쉬렴 항상 같은 자리에 나는 머물러 있을테니 지금 이대로 있을테니
2000.04.14	문차일드	Delete	Delete	댄스	Crom	Crom	"내 마음의 ""delete"" 스위치를 이제는 제발 눌러줘 내 머리속에 모든 memory를 이제는 제발 날려줘 후회만으로는 상처만으로는 너의 기억이 지어지질 않아 시간이 흘러가도 도대체 점점 더하기나 할 뿐이야 좋았던 시간들이 추억들이 감당할 수 없는 무게가 되어 나를 눌러봐 나를 따라와 why is this happened to me? 어떻게 해야 너의 기억 모두 지울수 있을까 마치 아주 처음부터 일어나지 않은 일처럼 다른 사람으론 다른 선택으론 너의 기억이 지워지지 않아 시간이 도대체 점점 아프기만 할뿐이야 아팠던 시간들도 추억들도 설명할 수 없는 미련이 되어 나는 무너져 나는 망가져 why is this happened to me? 어차피 잊혀질거라면 좀더 빨리 될순 없을까 증오 할 수 조차 없는 서툴렀던 내 첫 사랑"
2000.04.14	문차일드	Someday...	Delete	록/메탈	Unknown	Crom	너 하나만 은 세상 모든 사람들이 모르는 나를 알아 너 하나만은 누구에게도 말 못한 숨겨 놓은 나를 느껴 내 모든 비밀과 내 모든 야심들과 견딜 수 없는 내 평범함 내 모든 비겁과 내 모든 두려움도 너만은 모두 알고 있어 언젠가 지금 내 모습이 너에게 어울리게 훨씬 더 커질 땐 온 세상 모진 바람 앞에 너를 지키며 멋지게 웃고 싶은데  내 모든 비밀과 내 모든 야심들과 견딜 수 없는 내 평범함 내 모든 비겁과 내 모든 두려움도 너만은 모두 알고 있어 언젠가 지금 내 모습이 너에게 어울리게 훨씬 더 커질 땐 온 세상 모진 바람 앞에 나의 어깨 뒤로 너를 지킬께 너 하나만은 지금 그 모습 그대로 나의 곁에 남아 줘 너 하나만은
2000.04.14	문차일드	A Boy From The Moon	Delete	록/메탈	DAVINK (다빈크)	Crom	I'm a Boy from the moon 나 이제 여기에 나의 소녀를 찾아 집으로데려가야 해 어느날 문득 창공에 걸린 지구를 바라보다가 아주 멀리서 나를 부르는 희미한 소릴 들었네 유리종 처럼 울려퍼지는 작은 웃음 소리를 I'm a boy from the moon 지금껏 고독의 바다에 누워 소녀의 목소릴 듣고 있었지 Boy from the moon 나 이제 여기에 나의 소녀를 찾아 집으로데려가야 해 빌딩 꼭대기 구름 그 위로 나를 부르는 저 달은 오늘밤에는 아주 가까이 우릴 데리러 온다네 별빛은 없고 지붕들 새로먼동이 트기 전에... I'm a boy from the moon 지금껏 고독의 바다에 누워 소녀의 목소릴 듣고 있었지 Boy from the moon 나 이제 여기에 나의 소녀를 찾아 집으로데려가야 해  Boy from the moon 지금껏 고독의 바다에 누워 소녀의 목소릴 듣고 있었지 Boy from the moon 나 이제 여기에 나의 소녀를 찾아 집으로데려가야 해
1999.05.01	클레오	Good Time	Cleo 1집	댄스	NULL	NULL	너와 함께 지내고 싶은 밤 부모님의 허락이 필요하지만 내가 너와 보내려 하는 이밤이 나에겐 가장 소중한 시간인걸 뭐라고 말을 해 줬으면 니마음 믿어줄 수 있을거야 나를 책임질 수 없다해도 지금 너무 좋은거야 사랑이 어설픈 나에게 행복한 안내자가 되어준 널 믿어왔던 내 이 감정들을 성숙하게 만든거야 너와 함께 지내고 싶은 밤 부모님의 허락이 필요하지만 내가 너와 보내려 하는 이밤이 나에겐 가장 소중한 시간인걸 이순간보다 더 행복한 널 찾아가 내게 이별의 손을 흔들면 나는 너를 두고 떠날게 조용한 cafe에 앉아서 진심을 애기하고 믿어왔던 추억들이 나를 머무르게 너의 마음 생각나게 해 너와 함께 지내고 싶은 밤 부모님의 허락이 필요하지만 내가 너와 보내려 하는 이밤이 나에겐 가장 소중한 너와 함께 지내고 싶은 밤 부모님의 허락이 필요하지만 내가 너와 보내려 하는 이밤이 나에겐 가장 소중한 시간인걸
2000.03.20	클레오	Ready For Love	The Cleo#2	댄스	NULL	NULL	슬퍼하는 너를 이젠 내가 위로해 줄 순 없겠니 조금이라도 지친 어깨를 나에게 기대봐 너를 떠난 사랑 이제 내가 채워줄 수는 없겠니 지금이라도 나의 사랑을 느낄 수 있다면 그녀와의 기억 모두 다 꿈이야 나는 너무나 기다려왔어 그녀의 그늘 뒤에 눈빛으로만 난 너를 원한거야 그런 날 넌 몰랐던 거니 하지만 이제부터 나의 사랑 시작할 거야 이른 아침 맑은 햇살처럼 네 마음 비칠 수 있는 그런 사랑을 준비해왔어 너만을 보면서 시린 바람 내게 불어와도 영원히 변하지 않는 그런 사랑을 간직해 왔어 기다림 속에서 숨겨왔던 고백 이젠 할 수 있어 나는 너무나 사랑한 거야 날 향한 웃음으로 세상 모두를 다 가질수도 있어 내 손을 잡아준다면 내 안에 참아왔던 나의 사랑 시작인 거야 꿈 속에 그녀 이제 없는 거야 나의 모든 것을 네게 줄 수 있어 항상 너의 곁에 지금 내가 있어 for you I wanna stay in your heart I wanna stay in your love 숨겨왔던 고백 이젠 할 수 있어 나는 너무나 사랑한 거야 너만의 웃음으로 세상 모두를 다 가질 수도 있어 내 손을 잡아준다면 내 안에 참아왔던 나의 사랑 시작인 거야 나는 오늘을 기다린 거야 너만의 사랑으로 지난 아픔은 다 잊을 수도 있어 이제는 내게 말해줘 언제나 나의 곁에 사랑으로 남을 거라고
2000.03.20	클레오	모순	The Cleo#2	댄스	NULL	NULL	나는 너를 잃어 떠도는 슬픈 방황자가 되어 버렸어 슬픈 노래속에 멜로디는 나의 마음속을 뜯어 버렸어 지금도 생각나 너의 얼굴 나를 잃어가던 너의 그 영혼 야윈 어깨를 감싸 안아주길 나 역시 바랬던 바램이었지만 행복하기만을 바라는 내 사랑 이런게 진정 내 사랑일꺼야 먼훗날 또다른 먼훗날 만나도 너의 행복을 빌겠지 모순 이렇게나 슬픈 모순들 다 사랑하기 위함이 아니니 너 또한 나를 이해해 내게 이별을 고하길 이제 너를 위해 For you 너와 꾸는 꿈들을 영혼속에 담아둘 수는 없니 잊은 추억속에서 멜로디는 다시 너를 사랑하게 해줄까 지금도 생각나 너의 얼굴 나를 잃어가던 너의 그 영혼 야윈 어깨를 감싸 안아주길 나 역시 바랬던 바램이었지만 행복하기만을 바라는 내 사랑 이런게 진정 내 사랑일꺼야 먼훗날 또다른 먼훗날 만나도 너의 행복을 빌겠지 모순 이렇게나 슬픈 모순들 다 사랑하기 위함이 아니니 너 또한 나를 이해해 내게 이별을 고하길 행복하기만을 바라는 내 사랑 이런게 진정 내 사랑일꺼야 먼훗날 또다른 먼훗날 만나도 너의 행복을 빌겠지 모순 이렇게나 슬픈 모순들 다 사랑하기 위함이 아니니 너 또한 나를 이해해 내게 이별을 고하길 이제 너를 위해
2003.03.01	클레오	동화	Project `동화(童話)`	발라드	김성태	이상민	나의 월요일엔 그대 생각에 하루를 시작 화요일엔 그대와 만나 커피 한잔을 또 수요일엔 보고싶어 전활하죠 그대만을 생각에 일과로 나의 생활은 시작되죠 언젠가는 그대를 매일 볼 수 있는 시간이 이렇게 매일 그대 생각에 설레이는 마음으로 그대가 있기에 내가 산다는걸 느낄때가 나의 행복 나의 최고의 행복이죠 나의 사랑에겐 매일 좋은 일들만 가득하길 또 힘들때면 내 생각에 모두 떨치기를 너와 나 사랑 그리고 행복 가득한 미래 변함없이 웃어줄 그대와 함께 나의 목요일엔 그대에게 어울리는 선물을 또 금요일엔 보고싶어도 그냥 망설이죠 토요일엔 그대와 슬픈 영활보며 기대죠 이렇게 매일 그대 생각에 설레이는 마음으로 그대가 있기에 내가 산다는걸 느낄때가 나의 행복 나의 최고의 행복이죠 서로가 한걸음씩 위해준다면 우린 영원하겠지 아프지않게 조심스럽게 사랑한다면 우리의 사랑 그리고 행복가득한 미래 일요일엔 그대 생각을 해요 매일같은 그대 생각을 해요 영원토록 그대 사랑을 해요
2001.07.06	클레오	Triple	The Cleo Third	댄스	NULL	NULL	어떻게 내 얘길 들으려고 안해 누굴 더 믿는 거야 허어어어 내게 화낼 만큼 소중하니 이제 그녀가 얼마전 까지도 우리의 사랑을 미워한 그녀인데 어어어 이럴수는 없어 뭐라고 말 좀해봐 날 찾아와 날 웃게한것도 모두 다 그녀야 나 때문에 괴로워하는 널 볼수가 없다고 널 놓아주라고 믿을 수 없어 이건 꿈이야 정말 내가 알던 니모습인거니 난 웃음만 나와 어떻게 이런 일들이 나에게 생겼는지 차라리 떠나 사라져버려 얼마나 만나서 그녀와 비교해 난 그런 너라면 그게 니 사랑이라면 더 이상 필요없어 내눈에 고인던 한방울 눈물도 아파하던 너잖아 워어어 그녀의 무엇이 널 달라지게 했니 도대체 난 너에게 뭐였니 함께한 날들을 피하지마 내눈을 바라봐 진실을 말해봐 니가 원하는 걸 믿을 수 없어 이건 꿈이야 정말 내가 알던 니모습인거니 난 웃음만 나와 어떻게 이런 일들이 나에게 생겼는지 차라리 떠나 사라져버려 얼마나 만나서 그녀와 비교해 난 그런 너라면 그게 니 사랑이라면 더 이상 필요없어 나 다시는 누구도 사랑할 순 없어 내 가슴에 지워도 지울수 없는 너와의 추억으로
1999.05.01	클레오	니가 나를 꼭 사랑할때만	Cleo 1집	댄스	NULL	NULL	진지하게 얘기하면 들어주겠니 나는 너의 예쁜 여자친구 되고파 하루종일 니 옆에서 챙겨주고픈 내 속마음을 보여주면 되잖아 뭔가 너에게 줄것을 찾는 난 하늘에서온 착한 천사같이 만나면 행복한 시간들 투정도 부리지 않을께 나같은 여자친구를 넌 원하고 있잖아 해주고만 싶은 너의그 수많은부탁을 난 모두다 해주고 싶어 니가 나를 꼭 사랑할때만  신비하게 느껴지는 너의 미래를 나는 그림속에 그려가는 화가야 날 너의 마음에 가둬두려 하지 않아도 저 하늘속에 구름처럼 있을께 뭔가 너에게 줄것을 찾는 난 하늘에서 온 착한 천사같이 만나면 행복한 시간들 투정도 부리지 않을께 나 같은 여자친구를 넌 원하고 있잖아 해주고만 싶은 너의그 수많은 부탁을 난 모두다 해주고 싶어 니가 나를 꼭 사랑할때만 만나면 행복한 시간들 투정도 부리지 않을께 나같은 여자친구를 넌 원하고 있잖아 해주고만 싶은 너의 그 수많은 부탁을 난 모두다 해주고 싶어 니가 나를 꼭 사랑할때만
